id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text,rand
1.92E+18,Sat May 10 11:32:15 +0000 2025,pourkyeomchan,SBENETAR GUE MASIB DI TJ,0,0,in,SBENETAR GUE MASIB DI TJ,SBENETAR GUE MASIB DI TJ,0.781127442
1.92E+18,Thu May 08 13:27:06 +0000 2025,the2dhalluciner,weekdays routine 5.30 bangun + buat bekal + sarapan 6.15 siap siap berangkat kantor 7.00 naik tj 7.30 nyampe kantor + ngebudak 16.30 naik tj 17.00 ngegym 18.30 pulang + mandi 19.00 rebus telur + makan buah 19.00-23.00 free time,0,0,in,weekdays routine 5.30 bangun + buat bekal + sarapan 6.15 siap siap berangkat kantor 7.00 naik tj 7.30 nyampe kantor + ngebudak 16.30 naik tj 17.00 ngegym 18.30 pulang + mandi 19.00 rebus telur + makan buah 19.00-23.00 free time,weekdays routine 5 . 30 bangun + buat bekal + sarapan 6 . 15 siap siap berangkat kantor 7 . 00 naik tj 7 . 30 nyampe kantor + ngebudak 16 . 30 naik tj 17 . 00 ngegym 18 . 30 pulang + mandi 19 . 00 rebus telur + makan buah 19 . 00 - 23 . 00 free time,0.781447823
1.92E+18,Tue May 06 16:09:58 +0000 2025,goofycream,"Seru juga nemenin temen ke blok m , dan naik transjakarta hehe. https://t.co/ETWlIyufKR",0,8,in,"Seru juga nemenin temen ke blok m , dan naik transjakarta hehe. https://t.co/ETWlIyufKR","Seru juga nemenin temen ke blok m , dan naik transjakarta hehe .",0.78198844
1.92E+18,Fri May 16 15:52:31 +0000 2025,mrsllxx,"@kemensauce jaktim parss🫶 smt 1 aja gua ngampus naik tj dari pasar rebo bjir wkwkwk btw tapi gua gapernah main ke arah bw 1 weh, bw 2 baru sering wkwkwkwk",0,0,in,"@kemensauce jaktim parss🫶 smt 1 aja gua ngampus naik tj dari pasar rebo bjir wkwkwk btw tapi gua gapernah main ke arah bw 1 weh, bw 2 baru sering wkwkwkwk","jaktim parss smt 1 aja gua ngampus naik tj dari pasar rebo bjir wkwkwk btw tapi gua gapernah main ke arah bw 1 weh , bw 2 baru sering wkwkwkwk",0.782343512
1.92E+18,Tue May 06 12:09:27 +0000 2025,dikavaradilla,Ini busway dingin bangettt ya allah apakah ada mas mas cilandak yg bisa kupeluk,0,0,in,Ini busway dingin bangettt ya allah apakah ada mas mas cilandak yg bisa kupeluk,Ini busway dingin bangettt ya allah apakah ada mas mas cilandak yg bisa kupeluk,0.783158173
1.92E+18,Fri May 16 07:15:42 +0000 2025,irdahaitani,@fubinnzz KORIDOR CAWANG TUH MAKSUDNYA DI HALTE NYA???? APA KORIDOR TJ NYA????,0,0,in,@fubinnzz KORIDOR CAWANG TUH MAKSUDNYA DI HALTE NYA???? APA KORIDOR TJ NYA????,KORIDOR CAWANG TUH MAKSUDNYA DI HALTE NYA ? ? ? ? APA KORIDOR TJ NYA ? ? ? ?,0.783314723
1.92E+18,Sat May 10 15:13:51 +0000 2025,birmetziegel,alhamdulillah dapet tj terakhir 😭🤟🏻 ga jadi jalan smpe rumah,0,0,in,alhamdulillah dapet tj terakhir 😭🤟🏻 ga jadi jalan smpe rumah,alhamdulillah dapet tj terakhir ga jadi jalan smpe rumah,0.783700346
1.92E+18,Sat May 10 14:54:24 +0000 2025,bluebluoob,"kalo ada 5 stages of grief, ada 5 stages of rage ga sih… gue setiap dikirimin info tj brt station masih ngamuk anjinggg",0,0,in,"kalo ada 5 stages of grief, ada 5 stages of rage ga sih… gue setiap dikirimin info tj brt station masih ngamuk anjinggg","kalo ada 5 stages of grief , ada 5 stages of rage ga sih gue setiap dikirimin info tj brt station masih ngamuk anjinggg",0.783817139
1.92E+18,Sat May 10 04:52:57 +0000 2025,Yukapur01,"@machiavellibijj @guerillach @yoeskenawas Gw warga Jakarta malah sekarang udah merasa dikasih lebih dari 10 jt sama pemerintah di sini. Jaklingko Gratis, Tj-LRT-MRT murah meriah, Taman &amp; Playground Gratis banyak, Festival tiap weekend, Museum-Kebun Binatang murah, Pembangunan disana-sini, dll...",1,12,in,"@machiavellibijj @guerillach @yoeskenawas Gw warga Jakarta malah sekarang udah merasa dikasih lebih dari 10 jt sama pemerintah di sini. Jaklingko Gratis, Tj-LRT-MRT murah meriah, Taman &amp; Playground Gratis banyak, Festival tiap weekend, Museum-Kebun Binatang murah, Pembangunan disana-sini, dll...","Gw warga Jakarta malah sekarang udah merasa dikasih lebih dari 10 jt sama pemerintah di sini . Jaklingko Gratis , Tj - LRT - MRT murah meriah , Taman & Playground Gratis banyak , Festival tiap weekend , Museum - Kebun Binatang murah , Pembangunan disana - sini , dll . . .",0.783830338
1.92E+18,Tue May 06 12:35:57 +0000 2025,rozer100x,@Nstr_tj gm gm tj 📈,0,1,in,@Nstr_tj gm gm tj 📈,gm gm tj,0.784400054
1.92E+18,Mon May 12 02:36:27 +0000 2025,ksoocious,"Ni gua ngitung pengeluaran bulan ini sembari nyisihin buat kyungsoo, MINUS BGSSTTTT ya diatasi dengan membawa bekal dan harus naik tj bukan gojek 😭😭😭",0,0,in,"Ni gua ngitung pengeluaran bulan ini sembari nyisihin buat kyungsoo, MINUS BGSSTTTT ya diatasi dengan membawa bekal dan harus naik tj bukan gojek 😭😭😭","Ni gua ngitung pengeluaran bulan ini sembari nyisihin buat kyungsoo , MINUS BGSSTTTT ya diatasi dengan membawa bekal dan harus naik tj bukan gojek",0.784439102
1.92E+18,Fri May 16 05:00:39 +0000 2025,KatalistBeats,@LakeShowYo Siakam or TJ Warren,0,1,in,@LakeShowYo Siakam or TJ Warren,Siakam or TJ Warren,0.78492698
1.92E+18,Fri May 16 07:26:21 +0000 2025,BuswayFansC,"Saat Transjakarta masih berbentuk Badan Layanan Umum (BLU).  Selain Operator Tunggal seperti Lorena, Bianglala Metropolitan dan Primajasa.  Ada 5 Perusahaan Konsorsium yang menjadi Operator Transjakarta. Siapa saja?  (Sebuah thread tentang sejarah Transjakarta) https://t.co/tnBMomtwF8",130,785,in,"Saat Transjakarta masih berbentuk Badan Layanan Umum (BLU).  Selain Operator Tunggal seperti Lorena, Bianglala Metropolitan dan Primajasa.  Ada 5 Perusahaan Konsorsium yang menjadi Operator Transjakarta. Siapa saja?  (Sebuah thread tentang sejarah Transjakarta) https://t.co/tnBMomtwF8","Saat Transjakarta masih berbentuk Badan Layanan Umum ( BLU ) . Selain Operator Tunggal seperti Lorena , Bianglala Metropolitan dan Primajasa . Ada 5 Perusahaan Konsorsium yang menjadi Operator Transjakarta . Siapa saja ? ( Sebuah thread tentang sejarah Transjakarta )",0.784958841
1.92E+18,Fri May 16 04:32:28 +0000 2025,atsurijaya,Kok bisa ya waktu itu ak tidur pules di tj pas nemplok temen.. Kaya beneran pules men,0,0,in,Kok bisa ya waktu itu ak tidur pules di tj pas nemplok temen.. Kaya beneran pules men,Kok bisa ya waktu itu ak tidur pules di tj pas nemplok temen . . Kaya beneran pules men,0.786206272
1.92E+18,Tue May 06 13:47:59 +0000 2025,apiiingggg,mending call center transjakarta deh ditelfon jam 6 pagi pun langsung angkat lah ini mrt aja jam operasionalnya blm kelar tapi call center nya senyap👎🏻👎🏻👎🏻👎🏻,0,0,in,mending call center transjakarta deh ditelfon jam 6 pagi pun langsung angkat lah ini mrt aja jam operasionalnya blm kelar tapi call center nya senyap👎🏻👎🏻👎🏻👎🏻,mending call center transjakarta deh ditelfon jam 6 pagi pun langsung angkat lah ini mrt aja jam operasionalnya blm kelar tapi call center nya senyap,0.786643724
1.92E+18,Wed May 14 12:31:26 +0000 2025,chachocolatos,ini 1 menit di estimasi TJ tuh sama dengan 1000 tahun di dunia ya,0,0,in,ini 1 menit di estimasi TJ tuh sama dengan 1000 tahun di dunia ya,ini 1 menit di estimasi TJ tuh sama dengan 1000 tahun di dunia ya,0.787303686
1.92E+18,Sat May 10 10:20:21 +0000 2025,haduhudah,@AwtPrnm naik tj ya tadi? lebak bulus aku kurang tauu,0,0,in,@AwtPrnm naik tj ya tadi? lebak bulus aku kurang tauu,naik tj ya tadi ? lebak bulus aku kurang tauu,0.787625759
1.92E+18,Fri May 16 13:04:25 +0000 2025,ka_rrennn,"sumpah tdi pas lgi buka x di tj dan lwt tl gw yg qrt bokep, ngaku siapa?? mw ak marahin 😠🫵",0,2,in,"sumpah tdi pas lgi buka x di tj dan lwt tl gw yg qrt bokep, ngaku siapa?? mw ak marahin 😠🫵","sumpah tdi pas lgi buka x di tj dan lwt tl gw yg qrt bokep , ngaku siapa ? ? mw ak marahin",0.787690466
1.92E+18,Mon May 12 10:19:00 +0000 2025,rkive162,@13_eszme Jebr tj rurbwh,0,0,in,@13_eszme Jebr tj rurbwh,Jebr tj rurbwh,0.788353818
1.92E+18,Mon May 12 11:07:35 +0000 2025,arrataki,@kickbill nyasar abis naik tj😭😭😭😭😭 gw kira stop di stasiun,0,0,in,@kickbill nyasar abis naik tj😭😭😭😭😭 gw kira stop di stasiun,nyasar abis naik tj gw kira stop di stasiun,0.7887244
1.92E+18,Thu May 08 13:14:55 +0000 2025,kirarance,@twoister aku belum perna coba TJ!! mauu bangett cobaaaa cuman dia emang lebi sulit ya aksesnya,0,0,in,@twoister aku belum perna coba TJ!! mauu bangett cobaaaa cuman dia emang lebi sulit ya aksesnya,aku belum perna coba TJ ! ! mauu bangett cobaaaa cuman dia emang lebi sulit ya aksesnya,0.788798842
1.92E+18,Fri May 16 10:40:37 +0000 2025,spotmelati,"yah setidaknya budaya antre muncul di tenabang meskipun premannya ga tertumpas jaman blio  hoh gw cuma mau liat update angkot putih biru gemas lucu tanpa bawa2 nama blio atau si engkoh bisa ga yah huh, mending kawal, skrg bola ada di pramono rano dishub tj jli koperasi dll",0,1,in,"yah setidaknya budaya antre muncul di tenabang meskipun premannya ga tertumpas jaman blio  hoh gw cuma mau liat update angkot putih biru gemas lucu tanpa bawa2 nama blio atau si engkoh bisa ga yah huh, mending kawal, skrg bola ada di pramono rano dishub tj jli koperasi dll","yah setidaknya budaya antre muncul di tenabang meskipun premannya ga tertumpas jaman blio hoh gw cuma mau liat update angkot putih biru gemas lucu tanpa bawa2 nama blio atau si engkoh bisa ga yah huh , mending kawal , skrg bola ada di pramono rano dishub tj jli koperasi dll",0.789341452
1.92E+18,Sat May 10 04:13:11 +0000 2025,OposisiCerdas,Transjakarta Pastikan Tak Ada Korban Jiwa dalam Kecelakaan Mikrotrans Jak 79 di Cengkareng https://t.co/f6kciia1CB,17,18,in,Transjakarta Pastikan Tak Ada Korban Jiwa dalam Kecelakaan Mikrotrans Jak 79 di Cengkareng https://t.co/f6kciia1CB,Transjakarta Pastikan Tak Ada Korban Jiwa dalam Kecelakaan Mikrotrans Jak 79 di Cengkareng,0.789785871
1.92E+18,Sat May 10 23:14:23 +0000 2025,ivysimonesmith2,TJ cousin,0,0,in,TJ cousin,TJ cousin,0.791793327
1.92E+18,Sat May 10 11:03:35 +0000 2025,Jeownaa,"mentang² malem minggu, pulang nugas dari rumah temen malah nyasar naik busway",0,0,in,"mentang² malem minggu, pulang nugas dari rumah temen malah nyasar naik busway","mentang malem minggu , pulang nugas dari rumah temen malah nyasar naik busway",0.792022012
1.92E+18,Mon May 12 11:29:23 +0000 2025,txttambun,"Hari ini seru sekali jalan² bareng admin @tfbekasiraya &amp; @TfJakarta , diawali diskusi tentang dunia pertransportasian dan diakhiri jalan² naik Biskita Trans Patriot Jurusan Psr. Alam Vida - Sumarecon Bekasi. . Dan memantau persiapan Rute Baru TJ, Vida - Cawang via Tol Jatiasih https://t.co/WSjR7qJpQc",2,14,in,"Hari ini seru sekali jalan² bareng admin @tfbekasiraya &amp; @TfJakarta , diawali diskusi tentang dunia pertransportasian dan diakhiri jalan² naik Biskita Trans Patriot Jurusan Psr. Alam Vida - Sumarecon Bekasi. . Dan memantau persiapan Rute Baru TJ, Vida - Cawang via Tol Jatiasih https://t.co/WSjR7qJpQc","Hari ini seru sekali jalan bareng admin & , diawali diskusi tentang dunia pertransportasian dan diakhiri jalan naik Biskita Trans Patriot Jurusan Psr . Alam Vida - Sumarecon Bekasi . . Dan memantau persiapan Rute Baru TJ , Vida - Cawang via Tol Jatiasih",0.792279544
1.92E+18,Mon May 12 02:03:30 +0000 2025,jalanbrintoel,@tanyakanrl banyak tau nder yg gajinya masih umr dan itu gross  dan realita ditransum pasti bikin cape bgt apalagi yg naik tj sama krl. aku aja yg liat udh ngeluh bgtt gmn yang ngerasain 🥺🥺🥺,1,242,in,@tanyakanrl banyak tau nder yg gajinya masih umr dan itu gross  dan realita ditransum pasti bikin cape bgt apalagi yg naik tj sama krl. aku aja yg liat udh ngeluh bgtt gmn yang ngerasain 🥺🥺🥺,banyak tau nder yg gajinya masih umr dan itu gross dan realita ditransum pasti bikin cape bgt apalagi yg naik tj sama krl . aku aja yg liat udh ngeluh bgtt gmn yang ngerasain,0.792382675
1.92E+18,Fri May 16 14:06:35 +0000 2025,istriable06,"Di Tj hari ini, ada bapak2 sama anaknya yg disabilitas. Kayanya anak dengan cerebral palsy.  Bapaknya galak telek. Bener2 lu ye pak jangan kek gitu kek lu.",0,0,in,"Di Tj hari ini, ada bapak2 sama anaknya yg disabilitas. Kayanya anak dengan cerebral palsy.  Bapaknya galak telek. Bener2 lu ye pak jangan kek gitu kek lu.","Di Tj hari ini , ada bapak2 sama anaknya yg disabilitas . Kayanya anak dengan cerebral palsy . Bapaknya galak telek . Bener2 lu ye pak jangan kek gitu kek lu .",0.792902509
1.92E+18,Wed May 14 15:47:23 +0000 2025,kucingpipo,"Bukan tentang pasmod, tapi buat yang penasaran dan tertarik untuk menyunting artikel-artikel wikipediaa, bisaa nih ikutan pelatihan wikipedia secara offline di Erasmus Huis Jakarta (deket halte TJ simpang kuningan naik 6A/6H) https://t.co/53KoM3G28J",0,0,in,"Bukan tentang pasmod, tapi buat yang penasaran dan tertarik untuk menyunting artikel-artikel wikipediaa, bisaa nih ikutan pelatihan wikipedia secara offline di Erasmus Huis Jakarta (deket halte TJ simpang kuningan naik 6A/6H) https://t.co/53KoM3G28J","Bukan tentang pasmod , tapi buat yang penasaran dan tertarik untuk menyunting artikel - artikel wikipediaa , bisaa nih ikutan pelatihan wikipedia secara offline di Erasmus Huis Jakarta ( deket halte TJ simpang kuningan naik 6A / 6H )",0.793142233
1.92E+18,Mon May 12 10:56:26 +0000 2025,soleiluene,"@worksfess Saran: cari kosan jgn yg di tengah kota banget, carinya yg under 1 jt masih ada. Kl susah dapetin yg deket kantor, seengganya dapetin yg deket transport umum (saranku yg deket stasiun krl/halte transjakarta krn harganya masih lebih murah dari lrt/mrt)",0,2,in,"@worksfess Saran: cari kosan jgn yg di tengah kota banget, carinya yg under 1 jt masih ada. Kl susah dapetin yg deket kantor, seengganya dapetin yg deket transport umum (saranku yg deket stasiun krl/halte transjakarta krn harganya masih lebih murah dari lrt/mrt)","Saran : cari kosan jgn yg di tengah kota banget , carinya yg under 1 jt masih ada . Kl susah dapetin yg deket kantor , seengganya dapetin yg deket transport umum ( saranku yg deket stasiun krl / halte transjakarta krn harganya masih lebih murah dari lrt / mrt )",0.793208558
1.92E+18,Tue May 06 13:18:28 +0000 2025,Nabilahrch,Udah jelas banget di tj di umumin ga bole tlp suara keras 🙂‍↕️🙂‍↕️🙂‍↕️🙂‍↕️ tp mbaknyah😞🙏,0,0,in,Udah jelas banget di tj di umumin ga bole tlp suara keras 🙂‍↕️🙂‍↕️🙂‍↕️🙂‍↕️ tp mbaknyah😞🙏,Udah jelas banget di tj di umumin ga bole tlp suara keras tp mbaknyah,0.794913189
1.92E+18,Mon May 12 17:28:50 +0000 2025,R_KarnaJKT48,"tadi di TJ lampu merah ngeliat anak2 kecil masih jualan dan itu deket bgt sama gedung pemerintah, miris banget gua ngeliatnya :) https://t.co/QO6kJsSPSr",0,59,in,"tadi di TJ lampu merah ngeliat anak2 kecil masih jualan dan itu deket bgt sama gedung pemerintah, miris banget gua ngeliatnya :) https://t.co/QO6kJsSPSr","tadi di TJ lampu merah ngeliat anak2 kecil masih jualan dan itu deket bgt sama gedung pemerintah , miris banget gua ngeliatnya : )",0.795673006
1.92E+18,Wed May 14 12:53:49 +0000 2025,ddingdongzi,guys akunku emang full ddingdongz sama slight rps tj ya.. kalau ada yang merasa ga merasa nyaman bisa bub aja 😞,0,0,in,guys akunku emang full ddingdongz sama slight rps tj ya.. kalau ada yang merasa ga merasa nyaman bisa bub aja 😞,guys akunku emang full ddingdongz sama slight rps tj ya . . kalau ada yang merasa ga merasa nyaman bisa bub aja,0.795794498
1.92E+18,Thu May 08 16:03:26 +0000 2025,kentostoilet,Wetsand s3 comeback dan tj jo stans terpantau sdh mulai saling menyerang we are so BACK,0,0,in,Wetsand s3 comeback dan tj jo stans terpantau sdh mulai saling menyerang we are so BACK,Wetsand s3 comeback dan tj jo stans terpantau sdh mulai saling menyerang we are so BACK,0.797057053
1.92E+18,Fri May 16 03:37:46 +0000 2025,FelixSGL1,@PasTIGAma2024 @mathkkot @stockmapping Kalopun Rawamangun-Klender-Cawang tantangannya lebih berat karna pelebaran jalan dulu kan. Dari Pahlawan Revolusi sampe Kalimalang secara lebar ga memadai n akan makan waktu jauh lebih panjang daripada Manggarai-Dukuh Atas. Kalo menurut ane lebih oke sih sebenernya TJ BRT dulu,0,0,in,@PasTIGAma2024 @mathkkot @stockmapping Kalopun Rawamangun-Klender-Cawang tantangannya lebih berat karna pelebaran jalan dulu kan. Dari Pahlawan Revolusi sampe Kalimalang secara lebar ga memadai n akan makan waktu jauh lebih panjang daripada Manggarai-Dukuh Atas. Kalo menurut ane lebih oke sih sebenernya TJ BRT dulu,Kalopun Rawamangun - Klender - Cawang tantangannya lebih berat karna pelebaran jalan dulu kan . Dari Pahlawan Revolusi sampe Kalimalang secara lebar ga memadai n akan makan waktu jauh lebih panjang daripada Manggarai - Dukuh Atas . Kalo menurut ane lebih oke sih sebenernya TJ BRT dulu,0.797185459
1.92E+18,Mon May 12 14:54:36 +0000 2025,onecallawaayy,"@jjongseungi plis lagu enhypen dr awal debut, se album album ampe intro outro tuh playlist ku kalo pulang kuliah lg naik busway 😭😭😭😭😭",0,0,in,"@jjongseungi plis lagu enhypen dr awal debut, se album album ampe intro outro tuh playlist ku kalo pulang kuliah lg naik busway 😭😭😭😭😭","plis lagu enhypen dr awal debut , se album album ampe intro outro tuh playlist ku kalo pulang kuliah lg naik busway",0.79755742
1.92E+18,Mon May 12 16:22:01 +0000 2025,primarksweet,Di busway sering pada begini  Aku juga begitu 🤣,0,0,in,Di busway sering pada begini  Aku juga begitu 🤣,Di busway sering pada begini Aku juga begitu,0.797816964
1.92E+18,Mon May 12 13:50:22 +0000 2025,MFaizGhifari,"Oh ya mau spill, yang ngajar bakal 2 orang ya (duet)  1. Head of Corp Finance at Transjakarta &amp; ex-Deloitte, belio bakal ngajarin baca Financial Statement secara rinci  2. VP at International Bank, belio bakal ngajarin analisa, baca financial ratio, dan valuation",0,27,in,"Oh ya mau spill, yang ngajar bakal 2 orang ya (duet)  1. Head of Corp Finance at Transjakarta &amp; ex-Deloitte, belio bakal ngajarin baca Financial Statement secara rinci  2. VP at International Bank, belio bakal ngajarin analisa, baca financial ratio, dan valuation","Oh ya mau spill , yang ngajar bakal 2 orang ya ( duet ) 1 . Head of Corp Finance at Transjakarta & ex - Deloitte , belio bakal ngajarin baca Financial Statement secara rinci 2 . VP at International Bank , belio bakal ngajarin analisa , baca financial ratio , dan valuation",0.798157045
1.92E+18,Sat May 10 05:32:54 +0000 2025,sheshulkz,"Kenapa ya orang tua yg di tj tuh gak bisa didik anaknya duduk diem gitu di tj, ini angkutan umum bukan buat lari-lari. Anaknya jatoh, benjol, ntar disalahin tj nya. Aelah",0,0,in,"Kenapa ya orang tua yg di tj tuh gak bisa didik anaknya duduk diem gitu di tj, ini angkutan umum bukan buat lari-lari. Anaknya jatoh, benjol, ntar disalahin tj nya. Aelah","Kenapa ya orang tua yg di tj tuh gak bisa didik anaknya duduk diem gitu di tj , ini angkutan umum bukan buat lari - lari . Anaknya jatoh , benjol , ntar disalahin tj nya . Aelah",0.798188005
1.92E+18,Sat May 10 12:40:04 +0000 2025,Dimbey1,@Mdy_Asmara1701 @tribunnews Belom Ama pendapatan daerah dari pajak ya... Beuuh duit banyak tp minim pembangunan terdepan jangka panjang. Ketolong ada busway Ama MRT ajh..,0,0,in,@Mdy_Asmara1701 @tribunnews Belom Ama pendapatan daerah dari pajak ya... Beuuh duit banyak tp minim pembangunan terdepan jangka panjang. Ketolong ada busway Ama MRT ajh..,Belom Ama pendapatan daerah dari pajak ya . . . Beuuh duit banyak tp minim pembangunan terdepan jangka panjang . Ketolong ada busway Ama MRT ajh . .,0.798459795
